task,seq_idx,action_shuffle_ratio,u_r_norm,u_f_norm,u_s_norm,rollout_psnr_gain_db
mujoco-inverted-pendulum,43,1.106936700966749,1.9569899933859969,0.4835701912813906,0.5293751838181991,-0.24689923223891697
mujoco-inverted-pendulum,44,1.0406143086791912,2.45719951022292,0.6102972494289481,0.6239973965189083,-10.029329366978217
mujoco-inverted-pendulum,45,1.0278304815579642,1.8047022022971746,0.43204550217980525,0.46730398658419964,-4.8575081613118485
mujoco-inverted-pendulum,46,1.0,2.8365001161212735,0.7830349193742974,0.6882893448159596,-2.726655497250036
mujoco-inverted-pendulum,47,1.0490049011768052,1.7962934666791919,0.4697744181284822,0.5587638966354562,-8.513263163785275
mujoco-reacher,0,0.9990209032481703,9.466001256132131,2.0598729910844797,2.670083685559573,-8.698484455552943
mujoco-reacher,1,0.9912594867388284,2.917287142286576,0.6544963895616857,0.8928595567952141,-0.022603244168493575
mujoco-reacher,2,1.0018110741800759,17.134700564555864,3.82442065501709,4.975341509978455,-11.990298601161456
mujoco-reacher,3,1.0023280944005373,2.2883961809271973,0.4912290960454042,0.7031521295186136,-0.07714320056579993
mujoco-reacher,4,1.0013362635679903,7.185739977437517,1.4828961302800938,2.026220387087176,-8.24901257274496
mujoco-reacher,5,1.001371701833986,24.530637367653778,5.5921932235540845,7.102465184169979,-23.327049599950612
mujoco-reacher,6,1.0321904608076335,1.8041961569050056,0.4687476894029594,0.6491634525334017,1.0788055569723483
mujoco-reacher,7,1.0038884938851547,8.902132568046017,1.8723263724490935,2.414500836351218,-8.023060110053379
mujoco-reacher,8,0.9970789353153147,6.8558004407643205,1.3872788237797198,1.809882185944856,-7.07616802446821
mujoco-reacher,9,1.0053575732494036,3.4849687241727954,0.7065764191590138,0.9998853639197358,-1.2795594344565302
mujoco-reacher,10,1.0095035057012356,3.5427063501130966,0.8309113549374557,1.098372449420674,-1.6963941107210516
mujoco-reacher,11,1.01554226305997,3.2901354554775972,0.7599488698366628,1.0715455818720678,-2.5254773008059885
mujoco-reacher,12,1.0387909501240342,1.4613591621899722,0.4337819909671386,0.614389183582538,1.6006228769471065
mujoco-reacher,13,1.0065257913473014,3.3439246254008395,0.6779168777649565,0.8632263550617179,-0.9984227668239711
mujoco-reacher,14,0.9978373956312958,3.2626330570922386,0.7522400499055146,0.8905498259404843,-7.142091787793113
mujoco-reacher,15,1.0011258628894883,3.2671157851878294,0.752237561134226,1.0006516965516183,-2.5363059512438824
mujoco-reacher,16,0.999507120972224,18.925240808449633,3.539696217203794,4.541967325114932,-16.481954503778624
mujoco-reacher,17,1.0052050692643673,12.424400343755366,2.8127388581752384,3.6969899400078514,-15.312642257156106
mujoco-reacher,18,1.0486293019539552,1.5190660446186384,0.4739048422168428,0.6412324944321316,1.0520264071103753
mujoco-reacher,19,1.0045631445837042,5.203245829823083,1.18551800056164,1.5073874754282506,-6.673726529914234
mujoco-reacher,20,1.0497701993602888,1.9812302086988016,0.44502219367158113,0.6341815623954667,-0.0027786952551807076
mujoco-reacher,21,1.018124893146321,1.8613514072414608,0.5247775951418681,0.6897939030607892,1.3868443805740682
mujoco-reacher,22,1.0006323645437298,4.115841462304299,0.8635070849548665,1.2237451636351935,-5.514803900068522
mujoco-reacher,23,0.9983023236198502,2.4122049173930766,0.5031517095854959,0.6636536327254481,-2.3348706946490907
mujoco-reacher,24,1.0243828885696928,1.3798656343131663,0.3723984099110734,0.514351435664431,1.7452387584879432
mujoco-reacher,25,1.0067608406115867,3.073377681891423,0.6052399184473573,0.8051576518049531,-0.9284305067442915
mujoco-reacher,26,1.05693058304317,3.3635632907186133,0.7710241481568465,1.04069314670021,-2.9949191436862534
mujoco-reacher,27,1.0402772706104464,3.8074046263308436,0.9122314566605395,1.2216501720716275,-4.724362675853236
mujoco-reacher,28,1.0015860680225728,1.6422033955378603,0.44627500163272205,0.6333371082449601,2.2077084788464987
mujoco-reacher,29,0.9958500366015093,4.6786481948110685,0.9941665151324409,1.3828845255912998,-8.73891929737335
mujoco-reacher,30,1.0100130483927734,2.0398875680660757,0.4220052056844356,0.5735486583439007,0.3687951481152183
mujoco-reacher,31,1.001878870129186,1.3163584391034746,0.3297888822928681,0.4791177766267576,-0.2968920486331825
mujoco-reacher,32,0.999099584162944,6.780576726471303,1.4181467249210193,1.949261991653608,-5.061351547701541
mujoco-reacher,33,1.017459656807137,1.5507237624688779,0.37775905201673465,0.5710941784007106,0.0427681536898632
mujoco-reacher,34,1.0042189009369038,4.03229064017736,0.885172584173147,1.1481929045095518,-3.2157887870036106
mujoco-reacher,35,1.0095627403902763,2.0574547545310806,0.45295118062905904,0.6431187032027912,1.35474520951432
mujoco-reacher,36,0.9841755606592569,1.5577399435043533,0.4199908013839615,0.5971726008975968,3.037378744706345
mujoco-reacher,37,0.9971171130478134,6.05088948357885,1.3317006251779913,1.7334490497014414,-4.627892829654115
mujoco-reacher,38,1.001979419998958,1.6712330278026581,0.3724332988030597,0.518289141790564,0.3422892878284358
mujoco-reacher,39,1.0071582621646542,1.816497186830112,0.4043115923288679,0.5744914742849261,0.221643893324881
mujoco-reacher,40,1.0644000396881266,3.482516783389251,0.8843562468691234,1.1456145511148728,-0.6407578466403265
mujoco-reacher,41,0.9967050905434744,3.600182526085998,0.7342897581632497,0.9526620826293452,-1.494921442599292
mujoco-reacher,42,1.0134442779567323,26.176932994067776,5.248102460955171,6.745729521862987,-18.980639640912372
mujoco-reacher,43,0.9908650805222001,2.698863503120264,0.6052355071677039,0.7846683661283108,-2.2465255526509154
mujoco-reacher,44,0.9973529190749059,2.426924435639938,0.48818270584727014,0.6929276812361725,-1.1823538545942966
mujoco-reacher,45,1.011140253867139,15.334132317980993,3.0317582975431114,3.853759545862911,-8.469622495997939
mujoco-reacher,46,0.997650341184847,6.382935942864384,1.3547499945348573,1.8239729596308327,-4.299252868857735
mujoco-reacher,47,1.0438575555875207,4.386126746460135,0.9677128504195126,1.2597388839569628,-3.35230067431241
mujoco-walker,0,2.176047596846524,0.2955057619195369,0.1119598461801771,0.14574746450449083,10.862204851953786
mujoco-walker,1,1.6071830145955701,0.7265308124475883,0.24064186961889303,0.3254398576344757,8.582448124074226
mujoco-walker,2,2.8438956274170497,0.2836468374826401,0.11436443965380408,0.15723154509239703,11.301531534875945
mujoco-walker,3,1.423632442649907,0.311370281004728,0.12597205517843243,0.16996836691183012,12.304533914211552
mujoco-walker,4,1.7863151719949153,0.2879852479838742,0.11670875026332696,0.16227812768568264,13.476972797509763
mujoco-walker,5,1.1881416604519677,0.5787014583628766,0.20707595840233348,0.2912240125834899,8.035739010756012
mujoco-walker,6,1.8736032564469756,0.3046621380168856,0.11878453478514481,0.15288734306398144,15.543578149079188
mujoco-walker,7,1.185904967311451,0.333815428226759,0.13196047867086766,0.17764790562994368,8.11841847235673
mujoco-walker,8,2.986898338040868,0.2969178828592711,0.1174401329765222,0.15652367782161283,12.84107330067226
mujoco-walker,9,2.7686292183498886,0.7862789522403427,0.27016259632367906,0.3447566962640055,6.614677172532836
mujoco-walker,10,2.398070422992722,0.34753797670628317,0.1294659867699699,0.16724933908875247,10.935312583733477
mujoco-walker,11,1.4568140354106354,0.3069859996363979,0.11856040648244161,0.15901098058656649,14.936879189097121
mujoco-walker,12,1.6758523739155209,0.3046456056628182,0.1128327703347125,0.14683455470508466,12.014269312632306
mujoco-walker,13,1.329639648612043,0.3131835678726989,0.11874716396302197,0.16352021217788046,14.485363500713284
mujoco-walker,14,2.11793870136952,0.5188701892039475,0.19093127283008174,0.26486989949693607,10.155118114039864
mujoco-walker,15,2.6115381398731405,0.28323038574597154,0.10829094984183825,0.14737264459472024,16.081885910137814
mujoco-walker,16,1.2496285079605867,0.7574247860517381,0.25593475044142866,0.3234683588002982,7.541187705255446
mujoco-walker,17,1.7719140045402755,0.3237811806821104,0.12262008802694299,0.16250646904345759,11.129039586492308
mujoco-walker,18,1.3111633216026735,0.3171521968513521,0.12120622236658048,0.15643594382670983,4.619936117905411
mujoco-walker,19,1.6125062293504513,0.3155217113726251,0.11946898885185725,0.16196167941206055,12.915650663555503
mujoco-walker,20,1.3464829958886768,0.7136234630999508,0.24363334790167693,0.3095354624786893,9.154904782870346
mujoco-walker,21,1.6367666785540884,0.3241375333469851,0.12232839622389916,0.17332209330838674,7.570128649652535
mujoco-walker,22,1.4598196057458437,0.6936367609297669,0.21824073155927956,0.3088512299411359,5.976007165925118
mujoco-walker,23,2.014933581467256,0.3073085359711891,0.11869853666567805,0.16020724265932412,13.357501944080566
mujoco-walker,24,1.4659126939362492,0.3182625183375336,0.1225283022076768,0.16533675667167433,10.179092822621733
mujoco-walker,25,1.018941232467662,0.31724641146556165,0.12015134510395402,0.15788866589732817,14.550490071596801
mujoco-walker,26,1.278916489174932,0.4208432678121799,0.156933729725491,0.24672142956165868,5.308501537593326
mujoco-walker,27,1.1748563665374054,0.28313615122996083,0.10721801900199354,0.14669539876981222,14.654384640958964
mujoco-walker,28,1.267957613752437,0.3801400816064491,0.15129901840353113,0.20853044378926092,9.08123440393882
mujoco-walker,29,1.3219062437914624,0.31988356277348395,0.11970972201695643,0.1507451319666514,14.6383677498804
mujoco-walker,30,1.301683522263511,0.37802736989010965,0.14429964478563395,0.206047558158942,13.228469628293851
mujoco-walker,31,1.8853538746191967,0.3166686230472776,0.11310403023080588,0.16478954572294335,15.2340202060807
mujoco-walker,32,1.7325158933143496,0.3284113036648199,0.12876349389567737,0.17763914523730795,13.008954116114323
mujoco-walker,33,1.1358040860625656,0.35559464084599746,0.13302989415280805,0.18046795900026166,13.722217122054786
mujoco-walker,34,1.6288625824065421,0.3070380703868723,0.11570975236675392,0.1480858915367095,12.593725151548096
mujoco-walker,35,1.6312553412501332,0.751069155917355,0.25176147655078474,0.3304444326836343,8.92753221856524
mujoco-walker,36,1.6195035026541909,0.6651997949522368,0.22501506168243607,0.2798830789956093,9.04590391106364
mujoco-walker,37,1.0,0.3291140114002409,0.12461387028606691,0.17625000008712902,12.384014316229308
mujoco-walker,38,2.3527031313011713,0.32076617960535264,0.12267056510547042,0.17080328412389326,12.60185788206784
mujoco-walker,39,1.9142551884786883,0.3039643098050675,0.11592029266025573,0.1557555533311223,11.491387983788545
mujoco-walker,40,1.1009045192033458,0.31269554654204756,0.1237472455856381,0.17194317884671978,10.936345340472618
mujoco-walker,41,1.2001663591102039,0.41478570883355187,0.15680169589338266,0.21471467792270807,6.341920436916229
mujoco-walker,42,1.7822094786627836,0.2903771922597584,0.11133378693089764,0.16072791581814308,10.392436935371123
mujoco-walker,43,1.136607215273754,0.28426640828360755,0.11562785006270647,0.14718058119490104,8.486613017329628
mujoco-walker,44,1.2777574766243338,0.2891326684428434,0.11086290167902715,0.14950654395651636,16.297559289453872
mujoco-walker,45,1.1989124486343743,0.800503110238508,0.25096205795198623,0.3373018540022044,4.609357025397813
mujoco-walker,46,1.292207641291093,0.3041178281532504,0.11332433597347476,0.15277474857711318,9.640791939345807
mujoco-walker,47,1.502773094699435,0.373635684086601,0.14674787104867437,0.20280927217265188,7.055455431038084
bipedal-walker-flat,0,1.2527208704253214,1.032905572405547,0.27069233110719026,0.3804349955890287,4.932965160612529
bipedal-walker-flat,1,2.1295160119324357,1.3324023386899135,0.24735716369662383,0.3597799950985541,3.844509067349037
bipedal-walker-flat,2,1.5814157748229434,1.3783198832927481,0.24775211401971847,0.3757826652239116,3.6582814033288713
bipedal-walker-flat,3,1.322326949047321,1.3589032970664718,0.22792365695201816,0.33927301032344476,3.8285804246850006
bipedal-walker-flat,4,1.2836822454068166,1.5200554585071306,0.28684211464823306,0.418852231693039,3.6297798599546454
bipedal-walker-flat,5,1.1015749384672602,1.266794527451047,0.27763256496058425,0.4242182285221974,3.605530590692748
bipedal-walker-flat,6,1.017628068781678,1.4126409444911752,0.25335204585338544,0.3817493408955167,5.174669569213897
bipedal-walker-flat,7,1.5108385494947567,1.1518315130082144,0.22710559601623787,0.34117608739357624,5.282919329860263
bipedal-walker-flat,8,1.4689200433055183,1.2032414647155627,0.2612524035655788,0.37625463040997426,4.974222206195737
bipedal-walker-flat,9,1.319558579121413,1.085606855823616,0.2369617839837936,0.3447548544033166,4.293063863598004
bipedal-walker-flat,10,1.24456982759809,1.277209653239426,0.3048806571080334,0.4441288479418688,2.815512316287183
bipedal-walker-flat,11,1.3258266941287482,1.2217511912461667,0.27655497851458344,0.42001616740022363,2.5998249967011517
bipedal-walker-flat,12,1.4080292593006962,1.2019652794265439,0.2647165496765528,0.38994944917211166,2.3243792101638547
bipedal-walker-flat,13,1.4069822549603206,1.5398648902557326,0.29885861339973796,0.45412005399226635,1.5524746034718149
bipedal-walker-flat,14,1.557641703709767,1.0417908725728826,0.245137392671068,0.3649925930676673,5.976336385781213
bipedal-walker-flat,15,1.6963182420395335,1.1400711577591134,0.25798533252772915,0.3926504202764573,5.387960802656334
bipedal-walker-flat,16,1.2968309324111829,1.1063013902067844,0.24254254764672697,0.3527262180368617,6.826299225491944
bipedal-walker-flat,17,1.4550383450016506,1.3267291962783943,0.28877000647263346,0.45823822745710946,1.5200710153491777
bipedal-walker-flat,18,1.4648851941799848,1.0663306026299135,0.24529564552422473,0.36165912207299067,5.6212970149283095
bipedal-walker-flat,19,1.1637330026125532,1.3656425875793177,0.2617648046299065,0.38994655489816504,3.621063702717784
bipedal-walker-flat,20,1.1914251273203575,0.959156479515919,0.24147094204810785,0.3533261656867547,5.6208970378301615
bipedal-walker-flat,21,1.9399742493390177,0.911270749073882,0.21126011719918114,0.30448161183646866,4.620699523358979
bipedal-walker-flat,22,2.032654112111821,1.0938058412480005,0.2281753823690503,0.33523565356869706,5.725838476431239
bipedal-walker-flat,23,1.835413836480581,1.0351503832874482,0.24996922418263226,0.3654880261923742,4.470795676623123
bipedal-walker-flat,24,1.4974820295624305,1.3515269759057968,0.25307376514712865,0.38915216731628866,3.6244045136700436
bipedal-walker-flat,25,1.4788574092135602,1.1676586911444382,0.24340368833182063,0.3543639230983387,5.7255248011781354
bipedal-walker-flat,26,1.2544941426472485,0.9301777493239993,0.2202154638443102,0.33604029888923864,4.457062602368232
bipedal-walker-flat,27,1.381762016863337,1.0675140011007294,0.23231370958021452,0.3409017719270801,5.0927006991165555
bipedal-walker-flat,28,1.5369348313579565,1.1234809957453247,0.2378955996629102,0.35148175731435066,5.3963006658782575
bipedal-walker-flat,29,1.191950370847289,1.2462224282362666,0.22609358142081382,0.33385256959361753,5.5334956062486
bipedal-walker-flat,30,1.0990794554919954,1.288356252658169,0.27694409973910816,0.41513991865772354,2.1984822802326036
bipedal-walker-flat,31,1.1424549039650769,1.098365793660595,0.26126612012837436,0.3772472517318331,4.982486468721504
bipedal-walker-flat,32,1.6852431063751105,1.095272157352693,0.22694381600319724,0.33586347130952066,5.059847800534463
bipedal-walker-flat,33,1.3496237511208773,1.0524620431678566,0.2491758093270486,0.3768334577914146,6.173600768520068
bipedal-walker-flat,34,1.0815616116757811,1.3363631903325812,0.2660818872999577,0.3846360663795922,4.018900368739242
bipedal-walker-flat,35,1.2471422714297111,1.217166922956864,0.2446835922601037,0.362486905731057,6.226770209947446
bipedal-walker-flat,36,1.3361397826175485,0.9860623963810775,0.2442778635124025,0.35793456419928327,6.256120852957498
bipedal-walker-flat,37,1.4883564312767947,1.2905114161939872,0.2775791306176324,0.4115718159995368,4.246057938221419
bipedal-walker-flat,38,1.24524475744333,1.1603554125841842,0.26063150736087337,0.3991160813755734,2.806493695103576
bipedal-walker-flat,39,1.5835635841124793,0.9132218913150418,0.23965997615863804,0.35985065691375795,4.844075915735612
bipedal-walker-flat,40,1.2351426672069374,1.183606736334995,0.2632020855759001,0.3841126951871945,2.6996924251973695
bipedal-walker-flat,41,1.0015726934156084,1.3214004377413884,0.2572915309433275,0.37004980872223425,3.960378389527836
bipedal-walker-flat,42,1.4073712943967,1.0330453726318436,0.22779159584292827,0.34055273306233014,3.9750784998490936
